PAYLOAD,PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE
1122000,3293,0,1404,JetBlue Airways,694
1122000,3269,0,1289,JetBlue Airways,694
1122000,3452,0,1281,JetBlue Airways,694
1122000,3341,0,1303,JetBlue Airways,694
1122000,4044,0,1451,JetBlue Airways,694
1122000,3479,0,1627,JetBlue Airways,694
1122000,4058,0,2204,JetBlue Airways,694
1122000,3741,0,1554,JetBlue Airways,694
1122000,3984,0,1651,JetBlue Airways,694
1122000,3849,0,852,JetBlue Airways,694
1122000,3631,0,1137,JetBlue Airways,694
1122000,4243,0,1481,JetBlue Airways,694
1122000,3995,0,1805,JetBlue Airways,694
1122100,2554,0,1225,American Airlines Inc.,698
1122200,3085,0,1225,American Airlines Inc.,698
1122200,3291,0,1225,American Airlines Inc.,698
1122939,0,978735,5995,Polar Air Cargo Airways,819
1123243,0,772464,4388,Atlas Air Inc.,819
1123400,3173,5354,2176,American Airlines Inc.,698
1123535,3764,60,2186,United Air Lines Inc.,614
1124300,2502,0,1374,American Airlines Inc.,698
1124300,2518,0,1374,American Airlines Inc.,698
1124783,0,675800,5233,Atlas Air Inc.,819
1124900,3213,1414,2176,American Airlines Inc.,698
1125000,1195,0,762,Spirit Air Lines,694
1125000,1322,0,1515,Spirit Air Lines,694
1125000,1405,0,1044,Spirit Air Lines,694
1125000,1291,0,1044,Spirit Air Lines,694
1125000,1290,0,1515,Spirit Air Lines,694
1125000,1328,0,762,Spirit Air Lines,694
1125277,3508,75245,7069,United Air Lines Inc.,627
1125900,3538,0,1374,American Airlines Inc.,698
1125900,3312,0,1374,American Airlines Inc.,698
1127094,1495,100097,3867,United Air Lines Inc.,626
1127328,0,696482,4388,Atlas Air Inc.,819
1127328,0,110143,2608,Atlas Air Inc.,819
1127491,2767,30297,1483,Delta Air Lines Inc.,694
1127491,3825,0,2005,Delta Air Lines Inc.,694
1127491,3711,10000,1469,Delta Air Lines Inc.,694
1127491,3719,0,916,Delta Air Lines Inc.,694
1127491,3822,6287,1483,Delta Air Lines Inc.,694
1127491,3144,11048,1469,Delta Air Lines Inc.,694
1127491,4187,0,1764,Delta Air Lines Inc.,694
1127491,2873,0,1280,Delta Air Lines Inc.,694
1127491,3784,83788,1483,Delta Air Lines Inc.,694
1127491,3497,85536,1483,Delta Air Lines Inc.,694
1127491,3430,0,916,Delta Air Lines Inc.,694
1127491,3411,0,1764,Delta Air Lines Inc.,694
1127491,4156,0,1764,Delta Air Lines Inc.,694
1128130,3497,362,1544,United Air Lines Inc.,634
1128427,2041,186612,6871,United Air Lines Inc.,887
1128748,3909,0,1248,United Air Lines Inc.,614
1128800,1154,106429,4153,American Airlines Inc.,626
1129600,4069,14341,1685,American Airlines Inc.,614
1129693,3964,0,1695,Delta Air Lines Inc.,694
1129693,3906,0,1695,Delta Air Lines Inc.,694
1131000,2986,9077,3273,American Airlines Inc.,622
1131760,2968,0,771,Mesa Airlines Inc.,638
1131760,2625,0,867,Mesa Airlines Inc.,638
1131760,3853,0,1037,Mesa Airlines Inc.,638
1131760,3158,0,1037,Mesa Airlines Inc.,638
1131760,2726,0,771,Mesa Airlines Inc.,638
1131985,3644,0,1693,United Air Lines Inc.,612
1132200,4232,0,720,American Airlines Inc.,614
1132203,3220,3161,2223,United Air Lines Inc.,622
1133242,2476,179,3465,United Air Lines Inc.,622
1133800,2040,6657,3545,American Airlines Inc.,622
1133900,2708,690,3179,American Airlines Inc.,622
1133900,2809,9711,3839,American Airlines Inc.,622
1133900,2731,10474,3379,American Airlines Inc.,622
1133900,3335,1007,3179,American Airlines Inc.,622
1133929,3102,18165,3229,United Air Lines Inc.,622
1133960,3406,10771,1544,Delta Air Lines Inc.,614
1134000,0,463323,848,ABX Air Inc,626
1134000,0,651658,2721,ABX Air Inc,626
1134000,0,660413,1611,ABX Air Inc,626
1134000,0,659119,2721,ABX Air Inc,626
1134000,0,589715,1691,ABX Air Inc,626
1134000,0,191604,1622,ABX Air Inc,626
1134000,0,773647,1506,Air Transport International,626
1134000,0,307295,1506,Air Transport International,626
1134000,0,567009,848,ABX Air Inc,626
1134000,0,697814,1691,ABX Air Inc,626
1134458,1827,585,3677,United Air Lines Inc.,622
1134900,1838,152803,3963,American Airlines Inc.,626
1135499,2949,358550,771,Mesa Airlines Inc.,638
1136299,2805,0,1280,Delta Air Lines Inc.,694
1136299,3113,0,1280,Delta Air Lines Inc.,694
1136449,4976,0,1554,United Air Lines Inc.,614
1136491,0,427886,866,United Parcel Service,622
1136903,3229,4626,3268,United Air Lines Inc.,622
1137096,0,595225,122,United Parcel Service,622
1137310,1098,109855,3991,Delta Air Lines Inc.,624
1137400,3641,0,1480,American Airlines Inc.,699
1137400,2285,2729,1480,American Airlines Inc.,699
1137400,3169,0,1468,American Airlines Inc.,699
1137400,3029,0,1468,American Airlines Inc.,699
1137968,3768,1,1248,United Air Lines Inc.,614
1138300,2413,212667,4160,United Air Lines Inc.,626
1138564,3798,1898,1106,United Air Lines Inc.,614
1138733,3178,10424,2562,United Air Lines Inc.,614
1139035,2152,116877,3878,United Air Lines Inc.,626
1139097,3943,25848,1207,United Air Lines Inc.,634
1139124,3767,12737,1971,United Air Lines Inc.,634
1139606,2829,0,656,Endeavor Air Inc.,638
1139606,3620,0,214,Endeavor Air Inc.,638
1140620,2898,0,2405,Delta Air Lines Inc.,622
1140713,2598,566560,771,Mesa Airlines Inc.,638
1140822,3847,7800,1506,United Air Lines Inc.,634
1141800,3993,0,877,Southwest Airlines Co.,612
1141800,3749,0,877,Southwest Airlines Co.,612
1141800,4095,0,1426,Southwest Airlines Co.,612
1141800,4047,0,1669,Southwest Airlines Co.,612
1141800,3241,0,1183,Southwest Airlines Co.,612
1141800,4171,0,1669,Southwest Airlines Co.,612
1141800,3226,0,1183,Southwest Airlines Co.,612
1141800,3905,0,1504,Southwest Airlines Co.,612
1141800,4158,0,1669,Southwest Airlines Co.,612
1141800,4181,0,1426,Southwest Airlines Co.,612
1141800,3576,0,1436,Southwest Airlines Co.,612
1141800,4061,0,1504,Southwest Airlines Co.,612
1141800,3954,0,1504,Southwest Airlines Co.,612
1142063,3251,22880,2562,United Air Lines Inc.,614
1142380,1941,157673,3824,United Air Lines Inc.,626
1142501,3001,7146,6512,United Air Lines Inc.,887
1142572,2967,24422,3095,United Air Lines Inc.,622
1142700,2616,0,1366,SkyWest Airlines Inc.,631
1142847,3549,18221,1597,United Air Lines Inc.,614
1142960,4120,2908,1389,Delta Air Lines Inc.,614
1143680,4325,0,1051,SkyWest Airlines Inc.,638
1144619,4109,136,800,United Air Lines Inc.,694
1145100,3068,0,235,"Swift Air, LLC",617
1145100,3058,0,235,"Swift Air, LLC",617
11118,38,0,436,Trans States Airlines,675
11118,46,0,436,Trans States Airlines,675
1145600,2641,138857,4589,American Airlines Inc.,627
1145907,3051,260688,4737,United Air Lines Inc.,626
1146482,3047,181798,4293,United Air Lines Inc.,624
1146639,3916,34317,1561,United Air Lines Inc.,614
1148114,0,210586,1506,United Parcel Service,622
1150230,0,828616,4452,Southern Air Inc.,819
1150604,2504,247750,3606,United Air Lines Inc.,626
1150700,2511,69616,3751,Hawaiian Airlines Inc.,626
1151095,2493,0,1366,SkyWest Airlines Inc.,631
1151628,1512,128506,3878,United Air Lines Inc.,624
1152105,3605,761,1114,United Air Lines Inc.,698
1152300,2634,1855,3751,Hawaiian Airlines Inc.,626
1152970,2968,0,1366,SkyWest Airlines Inc.,631
1153388,4001,0,1436,Compass Airlines,673
1154221,0,664615,3680,Federal Express Corporation,740
1154420,4021,0,2685,Alaska Airlines Inc.,614
1154420,3987,0,2685,Alaska Airlines Inc.,614
1154600,3490,0,1523,American Airlines Inc.,655
1154671,3335,3535,899,United Air Lines Inc.,614
1154900,2485,38717,4965,American Airlines Inc.,627
1155920,4365,0,1612,Alaska Airlines Inc.,614
1156220,4204,1668,802,Alaska Airlines Inc.,614
1156220,4266,50,802,Alaska Airlines Inc.,614
1156754,4289,0,1322,United Air Lines Inc.,694
1157020,4063,0,2685,Alaska Airlines Inc.,614
1157100,3892,0,1546,American Airlines Inc.,614
1157183,3992,3053,763,United Air Lines Inc.,694
1157220,4242,0,1612,Alaska Airlines Inc.,614
1157220,3514,1817,1612,Alaska Airlines Inc.,614
1157500,1943,109010,3751,Hawaiian Airlines Inc.,626
1158039,3476,390,3404,United Air Lines Inc.,622
1158200,1818,224331,4072,American Airlines Inc.,627
1158767,1943,62168,3824,United Air Lines Inc.,626
1159115,0,222149,987,Federal Express Corporation,692
1159333,0,723892,4452,Polar Air Cargo Airways,821
1159400,3667,0,1651,JetBlue Airways,694
1159400,4079,0,549,JetBlue Airways,694
1159400,4110,0,1117,JetBlue Airways,694
1159400,3662,0,549,JetBlue Airways,694
1159400,3579,0,2626,JetBlue Airways,694
1159400,3784,0,1404,JetBlue Airways,694
1159400,3865,0,1289,JetBlue Airways,694
1159400,3981,0,1627,JetBlue Airways,694
1159400,2392,0,1544,JetBlue Airways,694
1159400,3849,0,1544,JetBlue Airways,694
1159400,3943,0,1404,JetBlue Airways,694
1159400,3762,0,1289,JetBlue Airways,694
1159400,4311,0,1651,JetBlue Airways,694
1159400,3736,0,1250,JetBlue Airways,694
1159400,3199,0,1250,JetBlue Airways,694
1159400,4192,0,1522,JetBlue Airways,694
1159400,3925,0,1250,JetBlue Airways,694
1159400,3993,0,1651,JetBlue Airways,694
1159400,3820,0,1117,JetBlue Airways,694
1159400,3741,0,549,JetBlue Airways,694
1159400,4211,0,1481,JetBlue Airways,694
1159400,3788,0,1522,JetBlue Airways,694
1159400,3807,0,1117,JetBlue Airways,694
1159400,4050,0,549,JetBlue Airways,694
1159400,4045,0,2626,JetBlue Airways,694
1159400,3514,0,1404,JetBlue Airways,694
1159400,3545,0,1289,JetBlue Airways,694
1159400,3488,0,1627,JetBlue Airways,694
1159400,3915,0,913,JetBlue Airways,694
1159400,3970,0,852,JetBlue Airways,694
1159400,4083,0,1137,JetBlue Airways,694
1159400,3770,0,1805,JetBlue Airways,694
1159400,3856,0,1538,JetBlue Airways,694
1159400,3828,0,1538,JetBlue Airways,694
1159400,3593,0,1303,JetBlue Airways,694
1159400,4022,0,1451,JetBlue Airways,694
1159400,3884,0,2204,JetBlue Airways,694
1159400,3878,0,1554,JetBlue Airways,694
1159400,4080,0,2190,JetBlue Airways,694
1159400,3704,0,1282,JetBlue Airways,694
1159400,4025,0,1404,JetBlue Airways,694
1159400,3786,0,1289,JetBlue Airways,694
1159400,3900,0,1250,JetBlue Airways,694
1159400,3597,0,1303,JetBlue Airways,694
1159400,4207,0,1451,JetBlue Airways,694
1159400,3882,0,1627,JetBlue Airways,694
1159400,4144,0,2204,JetBlue Airways,694
1159400,3844,0,1554,JetBlue Airways,694
1159400,4177,0,1651,JetBlue Airways,694
1159400,4182,0,852,JetBlue Airways,694
1159400,4120,0,1137,JetBlue Airways,694
1159400,3953,0,1282,JetBlue Airways,694
1159400,3569,0,1651,JetBlue Airways,694
1159400,3767,0,1627,JetBlue Airways,694
1159400,3724,0,913,JetBlue Airways,694
1159939,4087,2604,1557,United Air Lines Inc.,634
1161000,2748,141,762,American Airlines Inc.,614
1161108,3270,0,530,Endeavor Air Inc.,638
1161108,3231,0,530,Endeavor Air Inc.,638
1161300,3224,104,911,American Airlines Inc.,614
1161300,3055,0,911,American Airlines Inc.,614
1161620,3691,0,1307,Alaska Airlines Inc.,614
1161620,3796,3042,1307,Alaska Airlines Inc.,614
6283211,0,4027301,4558,Federal Express Corporation,683
1162805,3460,0,1366,SkyWest Airlines Inc.,631
6282926,0,3227849,4681,Federal Express Corporation,683
1163310,2808,5981,2076,United Air Lines Inc.,614
6054503,0,2586514,3434,Federal Express Corporation,683
6052488,0,2567058,3434,Federal Express Corporation,683
6052458,0,3704455,4382,Federal Express Corporation,683
1163818,2683,9521,3095,United Air Lines Inc.,622
1163900,2842,148,1046,American Airlines Inc.,614
1164000,0,478455,866,Amerijet International,625
1164100,3049,25238,759,American Airlines Inc.,614
1164100,3324,63360,759,American Airlines Inc.,614
6051518,0,3939773,4681,Federal Express Corporation,683
6051428,0,2769458,6582,Federal Express Corporation,683
1164400,3221,735,762,American Airlines Inc.,614
1164461,1828,56148,3824,United Air Lines Inc.,626
1165420,3566,0,1307,Alaska Airlines Inc.,614
1165440,4446,0,1051,SkyWest Airlines Inc.,638
1165500,1729,0,3751,Hawaiian Airlines Inc.,626
1165700,3649,204,746,American Airlines Inc.,614
1165700,3575,0,746,American Airlines Inc.,614
1166370,4100,76355,1420,Delta Air Lines Inc.,694
1166370,4057,0,1180,Delta Air Lines Inc.,694
1166370,3853,13352,1469,Delta Air Lines Inc.,694
1166370,3927,0,1557,Delta Air Lines Inc.,694
1166370,3199,292,1420,Delta Air Lines Inc.,694
1166370,3818,0,1557,Delta Air Lines Inc.,694
1166370,3867,0,1280,Delta Air Lines Inc.,694
1166370,4137,63530,1483,Delta Air Lines Inc.,694
1166370,4148,4298,1483,Delta Air Lines Inc.,694
1166370,4033,463,2005,Delta Air Lines Inc.,694
1166370,3352,6380,1469,Delta Air Lines Inc.,694
1166370,3320,0,1180,Delta Air Lines Inc.,694
1167700,3551,48,1330,American Airlines Inc.,614
1168200,3901,687,1546,American Airlines Inc.,614
1168300,2747,14840,1046,American Airlines Inc.,614
1168572,3821,0,2006,Delta Air Lines Inc.,694
1168572,4210,0,2006,Delta Air Lines Inc.,694
1168600,3260,0,664,American Airlines Inc.,614
1168600,3261,35,664,American Airlines Inc.,614
1168900,2583,0,1101,American Airlines Inc.,614
1168900,3498,120,1101,American Airlines Inc.,614
1169200,2725,0,578,American Airlines Inc.,614
1169200,2900,6015,578,American Airlines Inc.,614
1169200,3430,12572,1505,American Airlines Inc.,614
1169200,3449,5760,1505,American Airlines Inc.,614
1170000,4071,13469,1685,American Airlines Inc.,614
1170492,3421,607,800,United Air Lines Inc.,634
1170551,4171,4867,1981,United Air Lines Inc.,634
1171152,3824,8512,3385,United Air Lines Inc.,622
1171400,3506,9444,1330,American Airlines Inc.,614
1172100,3894,0,720,American Airlines Inc.,614
1172180,2508,0,867,Mesa Airlines Inc.,638
1172180,2704,0,867,Mesa Airlines Inc.,638
1172180,2760,0,867,Mesa Airlines Inc.,638
1172976,3583,0,1280,Delta Air Lines Inc.,694
1172976,3927,0,1280,Delta Air Lines Inc.,694
1173274,4117,0,1436,Compass Airlines,673
1173350,1764,47719,3878,United Air Lines Inc.,624
1173600,0,1070775,2608,ABX Air Inc,625
1173730,3794,3163,1951,Delta Air Lines Inc.,614
1173730,3907,0,1951,Delta Air Lines Inc.,614
1174730,0,286765,3799,United Parcel Service,740
1174800,3166,47652,924,American Airlines Inc.,698
1174800,2984,5778,1388,American Airlines Inc.,698
1174800,3266,6548,924,American Airlines Inc.,698
1174800,3199,35378,1388,American Airlines Inc.,698
1176100,3651,521,1770,American Airlines Inc.,614
1176100,3905,1522,911,American Airlines Inc.,614
1176100,3382,0,911,American Airlines Inc.,614
1176400,4334,0,1669,Southwest Airlines Co.,612
1176400,3975,0,1965,Southwest Airlines Co.,612
1176400,4394,0,1881,Southwest Airlines Co.,612
1176400,4040,0,1706,Southwest Airlines Co.,612
1176400,3958,0,1504,Southwest Airlines Co.,612
1176400,3753,0,1669,Southwest Airlines Co.,612
1176400,4316,0,1881,Southwest Airlines Co.,612
1176400,4029,0,1706,Southwest Airlines Co.,612
1176400,4414,0,1881,Southwest Airlines Co.,612
1176400,4191,0,1965,Southwest Airlines Co.,612
1176450,2615,7468,5111,Delta Air Lines Inc.,626
1176450,2065,67094,3649,Delta Air Lines Inc.,626
1176450,2535,178604,3667,Delta Air Lines Inc.,626
1176938,3331,800,802,Alaska Airlines Inc.,888
1176938,3430,129,802,Alaska Airlines Inc.,888
1177362,2383,0,578,Republic Airlines,673
1177362,2341,0,578,Republic Airlines,673
1177530,3973,7428,1720,Delta Air Lines Inc.,614
1177700,3368,0,1468,American Airlines Inc.,622
1177700,3519,0,1468,American Airlines Inc.,622
1177730,3799,0,1218,Delta Air Lines Inc.,614
1177730,3715,0,1218,Delta Air Lines Inc.,614
1178702,0,834946,1023,United Parcel Service,622
1178730,4083,30490,1720,Delta Air Lines Inc.,614
1179130,3675,0,1218,Delta Air Lines Inc.,614
1179130,3333,0,1218,Delta Air Lines Inc.,614
1179189,4078,66971,1557,United Air Lines Inc.,634
1179800,3278,0,235,"Swift Air, LLC",617
1180020,3030,55002,4769,Delta Air Lines Inc.,687
1180325,3540,0,1764,Sun Country Airlines d/b/a MN Airlines,614
1180325,3575,0,1764,Sun Country Airlines d/b/a MN Airlines,614
1181390,2760,17138,3095,United Air Lines Inc.,622
1182159,1931,29593,3878,United Air Lines Inc.,626
1182610,2751,0,366,Endeavor Air Inc.,638
1182610,2743,0,656,Endeavor Air Inc.,638
1182610,2931,0,656,Endeavor Air Inc.,638
1182610,3648,0,366,Endeavor Air Inc.,638
1182610,3063,0,656,Endeavor Air Inc.,638
1182930,3593,0,1303,Delta Air Lines Inc.,614
1182930,3278,0,1303,Delta Air Lines Inc.,614
1183000,0,529554,848,Amerijet International,625
1183200,2325,1600,3379,American Airlines Inc.,622
1183200,3283,5602,3341,American Airlines Inc.,622
1183200,3590,18367,3020,American Airlines Inc.,622
1183200,3024,9175,3341,American Airlines Inc.,622
1183200,3205,24187,3341,American Airlines Inc.,622
1183200,3399,34349,3341,American Airlines Inc.,622
1183785,3471,12876,2119,United Air Lines Inc.,634
1184044,4027,26468,1106,United Air Lines Inc.,614
1184530,4127,0,2005,Delta Air Lines Inc.,614
1184839,0,1066433,5081,Atlas Air Inc.,821
1185430,2943,13408,1720,Delta Air Lines Inc.,614
1185746,3627,0,1783,United Air Lines Inc.,634
1186030,3617,55417,1720,Delta Air Lines Inc.,614
1186100,2147,5082,3458,American Airlines Inc.,622
1187400,3445,35,1165,American Airlines Inc.,698
1187484,0,901684,4633,Atlas Air Inc.,821
1188000,2618,0,1028,Spirit Air Lines,699
1188000,2118,0,540,Spirit Air Lines,699
1188000,3742,13,1165,American Airlines Inc.,698
1188000,2207,0,1035,Spirit Air Lines,699
1188000,1880,0,540,Spirit Air Lines,699
1188800,2362,150623,4965,American Airlines Inc.,887
1188810,1903,212488,4530,United Air Lines Inc.,627
1189100,2907,0,1468,American Airlines Inc.,699
1189100,3819,0,1468,American Airlines Inc.,699
1189279,0,791643,1023,United Parcel Service,622
1189845,0,978197,4578,Atlas Air Inc.,821
11118,45,0,188,Trans States Airlines,675
1190030,3318,0,1303,Delta Air Lines Inc.,614
1190030,3391,0,1303,Delta Air Lines Inc.,614
1190530,4032,7312,1720,Delta Air Lines Inc.,614
1190630,4390,24455,1720,Delta Air Lines Inc.,614
1190955,3119,544,1561,United Air Lines Inc.,614
1191008,3812,0,1783,United Air Lines Inc.,634
1192291,3670,498,800,United Air Lines Inc.,634
1192390,3140,0,867,Mesa Airlines Inc.,638
1192390,3145,0,1037,Mesa Airlines Inc.,638
1192471,0,1048555,4578,Atlas Air Inc.,821
1193160,4329,0,1436,Compass Airlines,673
1193394,3182,4791,3229,United Air Lines Inc.,622
1195200,3527,5404,1251,American Airlines Inc.,698
1195955,3485,23639,1561,United Air Lines Inc.,614
1196400,3587,2,1546,American Airlines Inc.,614
1196800,3856,0,913,JetBlue Airways,694
1196800,4308,0,2626,JetBlue Airways,694
1196800,3502,0,1574,JetBlue Airways,694
1196800,4386,0,1481,JetBlue Airways,694
1196800,4075,0,1117,JetBlue Airways,694
1196800,4263,0,2204,JetBlue Airways,694
1196800,4069,0,1574,JetBlue Airways,694
1196800,4523,0,1805,JetBlue Airways,694
1197825,3427,0,2119,United Air Lines Inc.,634
1198408,3649,1752,2350,United Air Lines Inc.,614
1199411,0,373265,4308,United Parcel Service,819
1199520,2994,75,347,Air Wisconsin Airlines Corp,629
1199520,3106,94,347,Air Wisconsin Airlines Corp,629
10841,4,0,373,Aerodynamics Inc.,675
1200200,2869,0,1101,American Airlines Inc.,614
1200200,3351,108,1101,American Airlines Inc.,614
10090,36,0,604,Envoy Air,676
1200816,3969,3356,891,United Air Lines Inc.,694
1201000,4140,0,1612,Alaska Airlines Inc.,614
1201000,4171,3467,1612,Alaska Airlines Inc.,614
1201069,2763,103628,7057,United Air Lines Inc.,819
1201526,2858,936,3392,United Air Lines Inc.,622
1201600,3959,60,1612,Alaska Airlines Inc.,614
1201600,3668,2816,1612,Alaska Airlines Inc.,614
1202369,3159,6854,3229,United Air Lines Inc.,622
1203400,3055,42562,759,American Airlines Inc.,614
1203600,4153,89324,759,American Airlines Inc.,614
1203650,3829,0,395,Delta Air Lines Inc.,698
1203800,0,1105906,2608,ABX Air Inc,625
1204102,3365,0,1308,United Air Lines Inc.,634
1204700,3977,0,1770,American Airlines Inc.,614
1204800,3997,800,746,American Airlines Inc.,614
1204800,3544,46,746,American Airlines Inc.,614
1204900,4378,59313,759,American Airlines Inc.,614
1205019,0,1024617,2608,Atlas Air Inc.,821
1205249,4058,0,1180,Delta Air Lines Inc.,694
1205249,3638,0,1280,Delta Air Lines Inc.,694
1205249,3989,0,1134,Delta Air Lines Inc.,694
1205249,3895,0,1280,Delta Air Lines Inc.,694
1205249,3960,6884,1483,Delta Air Lines Inc.,694
1205249,4226,0,2005,Delta Air Lines Inc.,694
1205249,4055,3678,1420,Delta Air Lines Inc.,694
1205249,3952,165,1117,Delta Air Lines Inc.,694
1205249,4205,97155,1483,Delta Air Lines Inc.,694
1205249,4122,0,1134,Delta Air Lines Inc.,694
1205249,4293,101041,1420,Delta Air Lines Inc.,694
1205249,4319,9682,1117,Delta Air Lines Inc.,694
1205249,3917,0,1180,Delta Air Lines Inc.,694
1205800,4065,4837,1307,Alaska Airlines Inc.,614
1205800,3825,119,1546,American Airlines Inc.,614
1206482,0,690002,3434,Polar Air Cargo Airways,821
1206500,3907,80,746,American Airlines Inc.,614
1207300,4198,4731,1807,American Airlines Inc.,614
1207300,4220,986,1807,American Airlines Inc.,614
1207451,4261,0,1764,Delta Air Lines Inc.,694
1207451,4270,0,1764,Delta Air Lines Inc.,694
1207782,0,325531,6485,Polar Air Cargo Airways,821
1208432,0,57783,1787,Atlas Air Inc.,821
1208432,0,413018,6485,Polar Air Cargo Airways,821
1208432,0,864181,4633,Atlas Air Inc.,821
1208432,0,671281,3434,Polar Air Cargo Airways,821
1208900,4287,46,1101,American Airlines Inc.,614
1208900,3497,52,1101,American Airlines Inc.,614
1209300,3038,399,578,American Airlines Inc.,614
1209300,3150,6954,578,American Airlines Inc.,614
1209364,3146,1608,3268,United Air Lines Inc.,622
1209653,3746,0,2310,Delta Air Lines Inc.,694
1209653,3321,0,1956,Delta Air Lines Inc.,694
1209653,3507,0,2310,Delta Air Lines Inc.,694
1209653,3990,0,1956,Delta Air Lines Inc.,694
1209699,0,1146477,3680,United Parcel Service,740
1210172,3636,653,3404,United Air Lines Inc.,622
1210337,3399,16947,891,United Air Lines Inc.,634
1211000,4384,0,1669,Southwest Airlines Co.,612
1211000,4418,0,1669,Southwest Airlines Co.,612
1211000,4743,0,1426,Southwest Airlines Co.,612
1211000,3953,0,877,Southwest Airlines Co.,612
1211000,3896,0,877,Southwest Airlines Co.,612
1211000,4494,0,1426,Southwest Airlines Co.,612
1211000,4420,0,1504,Southwest Airlines Co.,612
1211000,4289,0,1426,Southwest Airlines Co.,612
1211000,3286,0,1183,Southwest Airlines Co.,612
1211000,3763,0,1183,Southwest Airlines Co.,612
1211000,4702,0,1881,Southwest Airlines Co.,612
1211000,4356,0,1426,Southwest Airlines Co.,612
1211000,4132,0,1504,Southwest Airlines Co.,612
1211000,4437,0,1669,Southwest Airlines Co.,612
1211000,4593,0,1426,Southwest Airlines Co.,612
1211000,4350,0,1706,Southwest Airlines Co.,612
1211000,3866,0,1706,Southwest Airlines Co.,612
1211000,3993,0,1965,Southwest Airlines Co.,612
1211000,4203,0,1504,Southwest Airlines Co.,612
1211000,4558,0,1965,Southwest Airlines Co.,612
1211000,4015,0,1183,Southwest Airlines Co.,612
1211000,3953,0,1183,Southwest Airlines Co.,612
1211300,4522,35565,1522,American Airlines Inc.,614
10090,24,0,604,Envoy Air,676
1211940,4479,1808,1748,United Air Lines Inc.,694
1212000,1375,0,802,Spirit Air Lines,698
1212000,1445,0,802,Spirit Air Lines,698
1212000,3932,2792,1522,American Airlines Inc.,614
1212200,3994,25,1330,American Airlines Inc.,614
1212600,2945,358234,771,Mesa Airlines Inc.,638
1212600,3255,0,1037,Mesa Airlines Inc.,638
1213200,2825,0,1046,American Airlines Inc.,614
1213460,4311,0,763,SkyWest Airlines Inc.,631
1213557,4417,7287,1558,United Air Lines Inc.,614
1214500,2592,0,235,"Swift Air, LLC",617
1215200,4151,0,1554,JetBlue Airways,699
1215200,3552,0,1096,JetBlue Airways,699
1215200,3471,0,1096,JetBlue Airways,699
1215500,3596,192,1544,Delta Air Lines Inc.,614
1216000,3608,1018,1330,American Airlines Inc.,614
1216190,3959,0,880,Delta Air Lines Inc.,655
1216300,4266,0,1807,American Airlines Inc.,614
1216300,4275,636,1807,American Airlines Inc.,614
1216333,1702,234700,3870,United Air Lines Inc.,627
1217203,4244,357596,4424,American Airlines Inc.,822
1217946,4194,63061,1458,United Air Lines Inc.,634
1218100,3129,10560,1046,American Airlines Inc.,614
1218600,3674,0,1303,Delta Air Lines Inc.,614
1218600,3251,0,1303,Delta Air Lines Inc.,614
1218700,2545,163,1046,American Airlines Inc.,614
1219526,0,711496,4308,United Parcel Service,740
1219774,3576,6854,2076,United Air Lines Inc.,614
1219800,4037,3115,1951,Delta Air Lines Inc.,614
1219800,4261,0,1951,Delta Air Lines Inc.,614
10090,31,0,604,Envoy Air,676
1220180,4160,302,1748,United Air Lines Inc.,694
1221121,0,684639,848,United Parcel Service,626
1223347,4589,0,2186,United Air Lines Inc.,614
1224000,2996,0,347,Air Wisconsin Airlines Corp,629
1224000,3498,48,347,Air Wisconsin Airlines Corp,629
1224212,4215,351,1114,United Air Lines Inc.,694
1224500,4172,84,1748,American Airlines Inc.,694
1224500,4052,270,1706,American Airlines Inc.,694
1224500,4135,5414,1748,American Airlines Inc.,694
1225144,0,141972,395,United Parcel Service,622
1225500,4039,1386,1230,American Airlines Inc.,694
1225614,3655,0,214,Endeavor Air Inc.,638
1225614,3862,0,214,Endeavor Air Inc.,638
1225614,3298,0,656,Endeavor Air Inc.,638
1225614,3552,0,796,Endeavor Air Inc.,638
1225614,3396,0,796,Endeavor Air Inc.,638
1225614,3497,0,656,Endeavor Air Inc.,638
1225614,3500,0,796,Endeavor Air Inc.,638
1225614,3270,0,796,Endeavor Air Inc.,638
1225900,4181,0,2005,Delta Air Lines Inc.,614
1226756,3909,15699,1558,United Air Lines Inc.,614
1226979,3926,0,1506,United Air Lines Inc.,634
1227401,0,134679,395,United Parcel Service,622
1227504,0,489091,1017,United Parcel Service,626
1229421,3406,5167,1554,United Air Lines Inc.,614
1229778,0,257362,1787,United Parcel Service,626
1229914,2027,194205,4530,United Air Lines Inc.,627
1231035,4281,0,763,SkyWest Airlines Inc.,631
1231300,3488,2886,971,American Airlines Inc.,698
1231421,0,198902,987,Federal Express Corporation,692
1231700,3597,2635,1251,American Airlines Inc.,698
1231905,3688,6549,2223,United Air Lines Inc.,622
1232700,3083,0,324,GoJet Airlines LLC d/b/a United Express,631
1232810,3081,0,867,Mesa Airlines Inc.,638
1232810,3753,0,771,Mesa Airlines Inc.,638
1232810,3103,0,867,Mesa Airlines Inc.,638
1233192,3242,731,1748,United Air Lines Inc.,634
1233419,4000,445,3404,United Air Lines Inc.,622
1233897,2990,13325,3095,United Air Lines Inc.,622
1234200,3983,0,1096,JetBlue Airways,694
1234200,4196,0,1734,JetBlue Airways,694
